ts,buyer,seller,price,qty,aggressor,mid_at_trade
339.000000,N11,N3,100.53,29,sell,100.545000
339.000000,N14,N3,100.50,46,sell,100.530000
339.100000,MM,N13,100.55,25,sell,100.555000
339.200000,MM,N2,100.55,55,sell,100.555000
339.200000,N14,N2,100.50,5,sell,100.530000
339.300000,N5,N4,100.56,35,buy,100.530000
339.400000,N2,N11,100.61,14,buy,100.585000
339.400000,N2,N14,100.61,34,buy,100.585000
339.600000,N5,N14,100.61,29,buy,100.555000
340.700000,N10,N7,100.62,14,buy,100.585000
341.000000,N6,N5,100.55,41,sell,100.585000
341.000000,N0,N5,100.53,13,sell,100.575000
341.000000,N12,N5,100.52,16,sell,100.570000
341.100000,N7,N7,100.62,58,buy,100.570000
341.200000,N12,N0,100.52,18,sell,100.570000
341.200000,CA,N0,100.52,49,sell,100.570000
341.200000,N10,N7,100.62,22,buy,100.570000
341.200000,N10,N9,100.62,10,buy,100.570000
341.200000,N10,N7,100.64,33,buy,100.580000
341.200000,N10,N12,100.64,31,buy,100.580000
341.200000,CB,N12,100.64,11,buy,100.580000
341.300000,N5,N12,100.64,18,buy,100.580000
342.300000,N5,N14,100.64,40,buy,100.610000
342.300000,N5,N9,100.67,38,buy,100.625000
342.700000,N12,N9,100.67,19,buy,100.625000
342.800000,N12,N9,100.67,38,buy,100.625000
342.800000,N12,MM,100.67,6,buy,100.625000
342.900000,N10,N10,100.58,73,sell,100.625000
343.100000,N2,N5,100.61,33,sell,100.640000
343.100000,N10,N5,100.58,6,sell,100.625000
343.100000,N3,N5,100.57,8,sell,100.620000
343.200000,N6,MM,100.67,33,buy,100.620000
343.400000,N4,MM,100.67,41,buy,100.620000
343.400000,N4,N8,100.70,25,buy,100.635000
343.500000,N3,N2,100.57,48,sell,100.635000
343.600000,N11,N8,100.70,26,buy,100.635000
343.800000,N6,N8,100.70,19,buy,100.635000
344.100000,N6,N10,100.70,36,sell,100.705000
344.200000,N6,N6,100.70,31,sell,100.705000
344.200000,N3,N6,100.57,10,sell,100.640000
344.200000,MM,N6,100.57,43,sell,100.640000
344.300000,N8,N14,100.71,22,buy,100.650000
344.300000,N8,N9,100.71,31,buy,100.650000
344.300000,N8,N5,100.73,15,buy,100.660000
344.500000,N13,N5,100.73,45,buy,100.675000
345.100000,N6,N5,100.73,22,buy,100.720000
345.100000,N6,N3,100.74,55,buy,100.725000
345.500000,N0,N5,100.73,30,sell,100.735000
345.600000,N0,N14,100.73,59,sell,100.735000
345.600000,N11,N14,100.71,31,sell,100.725000
345.900000,N0,N3,100.74,12,buy,100.725000
345.900000,N0,MM,100.77,31,buy,100.740000
346.100000,N3,CA,100.75,11,buy,100.730000
346.200000,N11,N2,100.71,22,sell,100.730000
346.500000,N11,N0,100.71,11,sell,100.730000
346.600000,N6,N8,100.69,36,sell,100.700000
346.600000,MM,N8,100.67,20,sell,100.690000
346.800000,N11,N0,100.71,28,buy,100.690000
346.800000,N11,CA,100.75,11,buy,100.710000
346.900000,N9,CA,100.75,44,buy,100.710000
346.900000,N9,MM,100.77,23,buy,100.720000
347.000000,N10,MM,100.77,20,buy,100.725000
347.400000,N4,MM,100.77,6,buy,100.750000
347.400000,N4,N9,100.82,17,buy,100.775000
347.450000,CB,CA,100.76,75,buy,100.745000
347.800000,CB,N1,100.79,16,buy,100.760000
347.900000,CA,N1,100.79,4,buy,100.760000
348.000000,N2,N9,100.82,25,buy,100.805000
348.000000,N2,N10,100.83,21,buy,100.810000
348.000000,N2,N5,100.83,19,buy,100.810000
348.900000,N9,N5,100.83,21,buy,100.815000
348.900000,N9,N1,100.83,50,buy,100.815000
348.900000,N9,N14,100.84,20,buy,100.820000
348.900000,CB,N14,100.84,22,buy,100.820000
349.600000,N10,N14,100.80,28,sell,100.820000
349.600000,CA,N14,100.79,22,sell,100.815000
350.500000,N4,N14,100.84,35,buy,100.815000
350.500000,N4,MM,100.85,25,buy,100.820000
350.700000,CA,N1,100.79,51,sell,100.820000
350.700000,MM,N1,100.75,7,sell,100.800000
351.500000,N10,N13,100.73,70,sell,100.740000
351.500000,N14,N13,100.73,9,sell,100.740000
351.600000,N14,N13,100.73,12,sell,100.740000
351.600000,N14,N14,100.73,33,sell,100.740000
351.800000,N14,N3,100.73,35,sell,100.740000
351.800000,N1,N3,100.71,6,sell,100.730000
351.800000,N1,N7,100.71,88,sell,100.730000
351.800000,N6,N7,100.71,10,sell,100.730000
352.200000,N8,N5,100.74,36,buy,100.725000
352.200000,N8,MM,100.75,54,buy,100.730000
352.300000,N6,N2,100.71,86,sell,100.730000
352.300000,N1,N2,100.69,1,sell,100.720000
352.300000,N1,N7,100.69,33,sell,100.720000
352.300000,N8,N7,100.68,41,sell,100.715000
352.300000,N13,N7,100.68,16,sell,100.715000
352.400000,N13,N0,100.68,70,sell,100.715000
352.400000,CA,N0,100.67,9,sell,100.710000
352.700000,N2,MM,100.75,26,buy,100.710000
352.700000,N2,N7,100.77,30,buy,100.720000
352.700000,N2,N5,100.79,17,buy,100.730000
352.700000,N2,N12,100.80,20,buy,100.735000
352.900000,CA,N3,100.67,27,sell,100.735000
353.100000,N6,N3,100.66,23,buy,100.655000
353.100000,N6,N12,100.80,16,buy,100.725000
353.100000,N6,N5,100.80,23,buy,100.725000
353.200000,N13,N10,100.65,18,sell,100.725000
354.100000,N6,N0,100.68,36,sell,100.695000
354.100000,N14,N4,100.63,67,sell,100.645000
354.100000,N5,N4,100.63,20,sell,100.645000
354.200000,CA,N0,100.66,13,buy,100.645000
354.200000,CA,MM,100.71,76,buy,100.670000
354.700000,N5,N6,100.63,11,sell,100.645000
354.700000,N7,N6,100.63,12,sell,100.645000
354.800000,N7,CB,100.63,22,sell,100.645000
354.800000,N11,CB,100.62,52,sell,100.640000
355.400000,N11,N2,100.62,32,sell,100.640000
355.400000,N4,N2,100.62,19,sell,100.640000
355.400000,CA,N2,100.62,1,sell,100.640000
355.800000,CA,N10,100.62,59,sell,100.640000
355.900000,CA,N1,100.62,37,sell,100.640000
355.900000,N8,N1,100.62,57,sell,100.640000
356.000000,N8,N0,100.62,6,sell,100.640000
356.000000,MM,N0,100.61,21,sell,100.635000
356.100000,MM,N2,100.61,59,sell,100.635000
356.100000,N7,N2,100.61,28,sell,100.635000
356.100000,N7,N6,100.61,2,sell,100.635000
356.100000,N3,N6,100.59,85,sell,100.625000
356.300000,N3,N5,100.59,9,sell,100.625000
356.300000,N13,N5,100.58,50,sell,100.620000
356.500000,N13,N1,100.58,21,sell,100.590000
356.500000,N9,N1,100.58,41,sell,100.590000
356.500000,N9,N6,100.58,10,sell,100.590000
356.500000,N1,N6,100.55,50,sell,100.575000
356.700000,N1,N5,100.55,10,sell,100.570000
356.800000,N13,N1,100.53,38,sell,100.560000
356.900000,N13,N8,100.53,19,sell,100.560000
357.000000,N13,N5,100.53,16,sell,100.560000
357.000000,N11,N5,100.53,32,sell,100.560000
357.000000,N11,MM,100.53,49,sell,100.560000
357.000000,CA,MM,100.52,23,sell,100.555000
357.000000,N7,MM,100.52,8,sell,100.555000
357.400000,N0,N10,100.59,58,buy,100.555000
357.400000,N0,CB,100.60,39,buy,100.560000
357.700000,N7,CA,100.52,53,sell,100.550000
357.700000,N12,CA,100.52,7,sell,100.550000
357.750000,CB,CA,100.58,60,buy,100.550000
357.900000,N13,N11,100.55,21,buy,100.535000
357.900000,N13,CA,100.58,34,buy,100.550000
357.900000,N13,CB,100.60,23,buy,100.560000
358.100000,N12,N6,100.52,68,sell,100.560000
358.100000,CA,N6,100.47,13,sell,100.535000
358.100000,N0,N6,100.44,10,sell,100.520000
358.200000,N0,N1,100.44,59,sell,100.520000
358.300000,CB,CB,100.60,19,buy,100.520000
358.300000,CB,N14,100.60,23,buy,100.520000
358.300000,CB,N5,100.65,22,buy,100.545000
359.900000,N0,N7,100.44,28,sell,100.445000
359.900000,N3,N7,100.43,49,sell,100.440000
360.100000,N3,N11,100.43,10,sell,100.440000
360.100000,N0,N11,100.43,18,sell,100.440000
360.100000,N14,N11,100.40,54,sell,100.425000
360.900000,N12,N8,100.45,11,buy,100.425000
361.000000,N14,N1,100.40,13,sell,100.425000
361.000000,MM,N1,100.39,42,sell,100.420000
362.000000,CA,N8,100.45,37,buy,100.440000
362.100000,N7,N8,100.45,40,buy,100.440000
362.400000,N5,N5,100.43,15,sell,100.440000
362.500000,N5,N10,100.43,29,sell,100.440000
362.500000,N4,N10,100.43,44,sell,100.440000
362.500000,N4,N12,100.43,2,sell,100.440000
362.500000,N3,N12,100.43,19,sell,100.440000
362.500000,N3,N12,100.42,7,sell,100.435000
362.500000,N3,N14,100.42,21,sell,100.435000
362.800000,N3,N11,100.42,19,sell,100.440000
363.000000,N3,N14,100.42,51,sell,100.440000
363.000000,N2,N14,100.40,37,sell,100.430000
363.000000,N2,MM,100.40,6,sell,100.430000
363.000000,N3,MM,100.39,18,sell,100.425000
363.000000,CA,MM,100.38,56,sell,100.420000
363.200000,CA,N9,100.38,13,sell,100.420000
363.200000,N10,N9,100.37,13,sell,100.415000
363.200000,N10,N14,100.37,3,sell,100.415000
363.200000,N0,N14,100.37,44,sell,100.415000
363.300000,N0,N2,100.37,11,sell,100.415000
363.300000,N4,N2,100.37,45,sell,100.415000
363.300000,N14,N3,100.46,37,buy,100.415000
363.500000,N4,N14,100.37,27,sell,100.415000
364.000000,N11,N3,100.46,16,buy,100.415000
364.000000,N11,N10,100.47,13,buy,100.420000
364.100000,N4,N13,100.37,1,sell,100.420000
364.100000,N8,N13,100.36,16,sell,100.415000
364.100000,CB,N13,100.36,54,sell,100.415000
364.400000,CB,N2,100.36,41,sell,100.415000
364.400000,N2,N2,100.35,49,sell,100.410000
364.600000,N2,N7,100.35,39,sell,100.410000
364.600000,N4,N7,100.34,5,sell,100.405000
364.700000,N4,N0,100.34,11,sell,100.405000
364.700000,N4,N12,100.34,46,sell,100.405000
364.700000,N1,N13,100.30,24,sell,100.320000
366.200000,N6,N12,100.34,37,buy,100.330000
366.200000,N6,MM,100.42,28,buy,100.370000
366.200000,MM,N14,100.32,80,sell,100.370000
366.200000,N1,N14,100.30,14,sell,100.360000
366.300000,N1,N13,100.30,21,sell,100.355000
366.300000,N5,N13,100.27,33,sell,100.340000
366.500000,N5,N9,100.27,23,sell,100.340000
366.500000,CB,N9,100.27,30,sell,100.340000
367.300000,N9,N1,100.41,35,buy,100.380000
367.300000,N14,N1,100.41,27,buy,100.380000
367.300000,N14,MM,100.42,43,buy,100.385000
367.500000,N9,MM,100.42,9,buy,100.385000
367.500000,N9,N5,100.43,10,buy,100.390000
367.500000,N9,N13,100.45,4,buy,100.400000
368.800000,N0,N10,100.47,10,buy,100.430000
368.800000,N0,N13,100.47,27,buy,100.430000
369.000000,N12,N13,100.47,20,buy,100.430000
369.000000,N12,CB,100.47,34,buy,100.430000
369.100000,N4,CB,100.47,24,buy,100.445000
369.100000,N4,N1,100.48,14,buy,100.450000
369.200000,N0,N5,100.42,20,sell,100.450000
369.200000,N5,N5,100.39,37,sell,100.435000
369.500000,CA,N1,100.48,45,buy,100.435000
369.600000,N4,N1,100.48,33,buy,100.435000
369.700000,N5,N10,100.39,29,sell,100.435000
369.700000,N8,N10,100.39,22,sell,100.435000
370.500000,N6,N9,100.40,37,sell,100.440000
370.500000,N1,N9,100.40,58,sell,100.440000
370.500000,N1,CA,100.40,15,sell,100.440000
370.500000,N8,CA,100.39,13,sell,100.435000
370.500000,N10,CA,100.39,32,sell,100.435000
370.500000,MM,CA,100.38,13,sell,100.430000
370.900000,N14,N1,100.48,4,buy,100.430000
370.900000,N14,N10,100.48,43,buy,100.430000
371.100000,MM,N14,100.38,67,sell,100.430000
371.100000,N14,N14,100.37,13,sell,100.425000
371.200000,N14,N6,100.37,67,sell,100.425000
371.700000,N10,N10,100.36,13,sell,100.375000
371.700000,N2,N10,100.35,36,sell,100.370000
371.800000,N4,N3,100.39,14,buy,100.370000
371.800000,N4,N7,100.44,45,buy,100.395000
371.800000,N4,N10,100.48,23,buy,100.415000
372.000000,N2,MM,100.35,43,sell,100.380000
372.000000,N4,MM,100.34,13,sell,100.375000
372.000000,N13,MM,100.33,24,sell,100.370000
372.100000,N13,N1,100.33,41,sell,100.370000
372.100000,N8,N1,100.33,47,sell,100.370000
372.100000,N8,CB,100.33,15,sell,100.365000
372.100000,N6,CB,100.33,7,sell,100.365000
372.800000,N6,N14,100.33,4,sell,100.365000
372.800000,N2,N14,100.32,63,sell,100.360000
373.000000,N2,N0,100.32,9,sell,100.335000
373.000000,N5,N0,100.30,19,sell,100.325000
373.000000,N11,N0,100.29,15,sell,100.320000
373.300000,N11,N3,100.29,81,sell,100.295000
373.300000,N10,N3,100.29,9,sell,100.295000
373.300000,N10,N6,100.29,43,sell,100.295000
373.800000,N10,N10,100.29,3,sell,100.295000
373.800000,N8,N10,100.27,16,sell,100.285000
374.100000,N8,N5,100.27,58,sell,100.285000
374.300000,N8,CB,100.27,2,sell,100.285000
374.400000,N6,CB,100.26,64,buy,100.250000
375.000000,N10,MM,100.24,66,sell,100.250000
375.000000,N1,MM,100.23,14,sell,100.245000
375.100000,N1,N2,100.23,38,sell,100.245000
375.200000,N10,N2,100.18,36,sell,100.200000
375.200000,MM,N2,100.13,45,sell,100.175000
375.400000,MM,N9,100.13,35,sell,100.175000
375.400000,N10,N9,100.12,34,sell,100.170000
375.600000,N7,N12,100.16,41,sell,100.190000
375.600000,N10,N12,100.12,13,sell,100.170000
375.700000,N10,N9,100.12,4,sell,100.170000
375.700000,N2,N9,100.12,25,sell,100.170000
375.700000,N0,N9,100.12,36,sell,100.170000
375.750000,CB,CA,100.21,78,buy,100.165000
376.200000,CA,N10,100.18,19,sell,100.185000
376.200000,N14,N10,100.13,38,sell,100.160000
376.700000,N14,N0,100.13,13,sell,100.140000
376.900000,N14,N3,100.13,16,sell,100.140000
376.900000,N0,N3,100.09,64,sell,100.120000
377.000000,N7,N7,100.15,87,buy,100.120000
377.000000,N7,N9,100.19,4,buy,100.140000
377.200000,N0,N7,100.09,10,sell,100.115000
377.200000,N14,N7,100.09,47,sell,100.115000
377.200000,N4,N7,100.08,11,sell,100.110000
377.500000,N10,N3,100.13,15,buy,100.105000
377.700000,N4,N1,100.08,57,sell,100.105000
378.200000,N8,N4,100.07,12,sell,100.100000
379.300000,N7,N1,100.12,80,sell,100.125000
379.300000,N8,N1,100.07,16,sell,100.100000
379.800000,N4,N3,100.13,12,buy,100.125000
379.800000,N4,MM,100.13,5,buy,100.125000
379.800000,CB,N14,100.12,86,sell,100.125000
379.900000,CB,N3,100.12,11,sell,100.125000
379.900000,N8,N3,100.07,9,sell,100.100000
379.900000,N8,N10,100.07,34,sell,100.100000
379.900000,N13,N10,100.07,48,sell,100.100000
380.200000,N2,N1,100.12,65,buy,100.095000
380.400000,N7,N13,100.06,31,sell,100.090000
380.400000,MM,N13,100.03,40,sell,100.075000
380.800000,N14,N11,100.10,14,sell,100.110000
381.000000,N14,N9,100.10,80,sell,100.110000
381.000000,MM,N9,100.03,10,sell,100.075000
381.400000,MM,N11,100.04,80,sell,100.080000
381.400000,N6,N11,99.99,1,sell,100.055000
381.500000,N6,N8,99.99,18,sell,100.055000
382.100000,N6,N2,99.99,31,sell,100.045000
382.800000,N6,N12,99.99,15,sell,100.005000
383.000000,N13,N4,99.96,59,sell,99.990000
383.100000,N13,N3,99.96,35,sell,99.990000
383.100000,N1,N3,99.95,60,sell,99.985000
383.200000,N1,N11,99.95,18,sell,99.970000
383.300000,N1,N9,99.95,5,sell,99.970000
383.300000,N6,N9,99.76,71,sell,99.875000
383.400000,N8,CA,99.99,79,buy,
383.600000,N4,N13,99.87,30,sell,99.930000
384.500000,MM,N13,99.88,65,sell,99.910000
384.800000,MM,N1,99.88,15,sell,99.910000
384.800000,N5,N11,99.94,49,buy,
384.800000,N5,MM,99.98,49,buy,
385.300000,CA,N11,99.87,55,buy,
386.200000,N3,N11,99.87,36,buy,
386.200000,N3,CB,99.92,4,buy,
386.600000,N6,CB,99.92,61,buy,
386.600000,N6,N8,99.94,29,buy,
387.200000,MM,N14,99.77,18,sell,99.805000
387.600000,N11,N4,99.84,13,buy,99.805000
388.300000,MM,N4,99.77,58,sell,99.805000
388.500000,MM,N13,99.77,4,sell,99.805000
388.500000,N8,N13,99.72,55,sell,99.780000
388.900000,N1,N4,99.84,41,buy,99.780000
388.900000,N1,MM,99.87,30,buy,99.795000
389.800000,N8,N1,99.80,43,sell,99.835000
389.800000,N8,N2,99.80,19,sell,99.835000
390.400000,N8,N2,99.80,15,sell,99.825000
390.400000,N4,N2,99.80,12,buy,99.775000
390.400000,N4,MM,99.85,80,buy,99.800000
390.400000,N4,N3,99.88,4,buy,99.815000
391.300000,N9,N1,99.86,49,buy,99.805000
391.300000,N9,N3,99.88,8,buy,99.815000
392.500000,N12,N1,99.76,54,sell,99.795000
392.700000,N12,N3,99.76,13,sell,99.795000
392.700000,N14,N3,99.76,20,sell,99.795000
392.700000,N7,N2,99.83,91,buy,99.795000
392.850000,CB,CA,99.81,118,buy,99.785000
393.000000,N14,N5,99.76,45,sell,99.795000
393.000000,MM,N5,99.75,14,sell,99.790000
393.100000,MM,N2,99.76,34,sell,99.795000
393.400000,MM,N3,99.76,38,sell,99.795000
393.400000,MM,N6,99.76,8,sell,99.795000
393.400000,N8,N6,99.75,11,sell,99.790000
393.900000,N8,N7,99.75,7,sell,99.770000
393.900000,N9,N7,99.74,32,sell,99.765000
394.300000,N9,N2,99.74,9,sell,99.765000
394.300000,CB,N2,99.74,65,sell,99.765000
394.300000,N4,N2,99.72,25,buy,99.705000
394.300000,N4,N13,99.79,58,buy,99.740000
394.400000,N7,N7,99.69,48,sell,99.740000
394.400000,N7,N11,99.69,14,sell,99.695000
394.400000,N4,N11,99.66,76,sell,99.680000
394.400000,N3,N11,99.66,4,sell,99.680000
394.700000,N3,N0,99.66,37,sell,99.680000
394.700000,N8,N8,99.70,36,buy,
395.100000,N1,N8,99.70,37,buy,
395.300000,N4,N8,99.70,3,buy,
395.300000,N4,N9,99.74,54,buy,
395.300000,N7,N9,99.74,24,buy,99.725000
395.700000,N7,N3,99.74,31,sell,99.750000
395.800000,N11,CA,99.76,11,buy,99.750000
395.800000,N11,N12,99.76,37,buy,99.750000
396.200000,N7,N3,99.74,29,sell,99.750000
396.200000,N6,N3,99.71,23,sell,99.735000
396.800000,N6,N2,99.71,32,sell,99.735000
396.800000,MM,N2,99.71,1,sell,99.735000
396.800000,N14,N12,99.76,28,buy,99.735000
397.100000,MM,N2,99.71,78,sell,99.735000
397.100000,MM,N8,99.71,1,sell,99.735000
397.100000,N9,N8,99.62,62,sell,99.690000
397.400000,N11,N12,99.64,16,sell,99.700000
397.500000,N11,N2,99.64,3,sell,99.700000
397.500000,N9,N2,99.62,11,sell,99.690000
397.500000,N0,N2,99.60,25,sell,99.680000
397.500000,N0,N2,99.23,23,sell,99.495000
397.800000,N7,N12,99.76,1,buy,99.750000
397.800000,N7,N6,99.76,15,buy,99.750000
398.100000,N3,N6,99.76,27,buy,99.750000
398.200000,N2,N6,99.76,7,buy,99.750000
398.200000,N2,N10,99.78,15,buy,99.760000
398.200000,N2,N13,99.79,31,buy,99.765000
398.300000,N14,N13,99.79,7,buy,99.765000
398.300000,N14,N14,99.79,33,buy,99.765000
398.400000,N11,N14,99.79,11,buy,99.765000
398.400000,N11,CB,99.80,3,buy,99.770000
398.900000,CB,CB,99.80,58,buy,99.795000
398.900000,CB,MM,99.81,22,buy,99.800000
399.000000,CA,N1,99.81,58,buy,99.800000
399.000000,CA,N6,99.82,36,buy,99.805000
399.200000,N8,N6,99.82,18,buy,99.805000
399.300000,N7,N6,99.82,30,buy,99.805000
399.300000,N7,N0,99.84,50,buy,99.815000
399.500000,CA,N0,99.84,10,buy,99.815000
399.500000,CA,N6,99.85,16,buy,99.820000
399.500000,CA,MM,99.86,22,buy,99.825000
399.700000,N0,MM,99.86,35,buy,99.835000
399.700000,N0,N4,99.81,25,sell,99.835000
399.700000,N7,N4,99.79,47,sell,99.825000
400.000000,N3,MM,99.86,23,buy,99.825000
400.000000,N3,N3,99.88,57,buy,99.835000
400.300000,N5,N3,99.88,20,buy,99.870000
400.300000,N5,N1,99.91,19,buy,99.885000
400.300000,N5,N14,99.95,54,buy,99.905000
400.800000,N12,N14,99.95,32,buy,99.910000
400.800000,N12,N14,99.95,13,buy,99.910000
400.900000,N6,N14,99.95,46,buy,99.910000
400.900000,N6,N5,99.96,32,buy,99.915000
400.900000,N11,N5,99.96,36,buy,99.915000
400.900000,N11,N4,99.97,49,buy,99.920000
400.900000,N11,N7,99.98,3,buy,99.925000
401.400000,N0,N0,99.87,10,sell,99.925000
401.400000,N2,N0,99.86,16,sell,99.920000
401.400000,N1,N0,99.85,28,sell,99.915000
401.500000,CA,N7,99.98,20,buy,99.915000
401.600000,N2,N7,99.98,34,buy,99.915000
401.600000,N2,N2,100.01,21,buy,99.930000
402.300000,N3,MM,99.91,55,buy,99.885000
403.200000,N14,N11,99.87,19,sell,99.890000
403.600000,N5,MM,99.91,25,buy,99.905000
403.600000,N5,N6,99.92,28,buy,99.910000
403.600000,N10,N9,99.95,54,buy,99.925000
403.600000,N10,N8,99.98,31,buy,99.940000
404.800000,N6,CA,99.90,11,sell,99.935000
404.800000,N14,CA,99.87,33,sell,99.920000
405.000000,N3,N7,99.97,12,buy,99.920000
405.000000,N3,N8,99.98,34,buy,99.925000
405.000000,N3,N10,100.05,20,buy,99.960000
406.100000,N4,N10,99.93,42,buy,99.910000
406.100000,N6,N10,99.93,2,buy,99.910000
406.100000,N6,N10,99.94,73,buy,99.915000
406.400000,N6,N13,99.94,11,sell,99.945000
406.400000,N14,N13,99.87,18,sell,99.910000
406.400000,N10,N13,99.87,34,sell,99.910000
406.800000,N14,N11,99.95,43,buy,99.940000
406.900000,CB,N12,99.93,10,sell,99.940000
407.000000,N4,N11,99.95,22,buy,99.940000
407.000000,N4,MM,99.96,59,buy,99.945000
407.400000,CB,N3,99.93,57,sell,99.945000
407.400000,N10,N3,99.87,12,sell,99.915000
407.400000,N2,N3,99.86,7,sell,99.910000
407.700000,N2,N7,99.86,31,sell,99.910000
407.700000,N11,MM,99.96,21,buy,99.910000
407.700000,N11,N14,99.97,21,buy,99.915000
407.800000,N0,N14,99.97,44,buy,99.915000
407.800000,N0,N13,99.99,33,buy,99.925000
408.000000,N2,MM,99.86,52,sell,99.880000
408.000000,N1,MM,99.85,28,sell,99.875000
408.100000,N1,CB,99.85,12,sell,99.875000
408.100000,N7,CB,99.85,7,sell,99.875000
408.600000,N5,N11,99.86,84,buy,99.855000
408.600000,N5,N0,99.89,13,buy,99.870000
409.400000,CB,N10,99.93,76,buy,99.890000
409.500000,N4,N10,99.93,5,buy,99.890000
409.500000,N4,N13,99.99,61,buy,99.920000
409.500000,N4,N6,100.00,23,buy,99.925000
409.700000,N5,N6,100.00,25,buy,99.925000
409.900000,N1,N6,100.00,24,buy,99.925000
409.900000,N1,N10,100.05,3,buy,99.950000
409.900000,N7,N12,99.85,79,sell,99.950000
409.900000,CA,N12,99.85,9,sell,99.950000
409.900000,N13,N10,100.05,13,buy,99.950000
409.950000,CB,CA,99.91,137,buy,99.880000
410.400000,N0,N2,99.91,37,sell,99.980000
410.400000,CA,N2,99.85,9,sell,99.950000
410.400000,N4,N2,99.85,38,sell,99.950000
410.500000,N0,N10,100.05,15,buy,99.950000
410.800000,N10,N9,99.87,31,sell,99.920000
411.000000,N13,N1,99.92,42,sell,99.945000
411.000000,N10,N1,99.87,27,sell,99.920000
411.000000,N10,CA,99.87,6,sell,99.915000
411.000000,MM,CA,99.86,10,sell,99.910000
411.300000,N11,MM,99.96,26,buy,99.925000
411.600000,N2,N4,99.89,54,sell,99.915000
411.600000,MM,N4,99.86,40,sell,99.900000
412.100000,MM,N0,99.86,30,sell,99.880000
412.100000,N4,N0,99.85,25,sell,99.875000
412.200000,N4,N7,99.85,26,sell,99.875000
412.200000,N13,N7,99.84,12,sell,99.870000
412.200000,N2,N7,99.83,4,sell,99.865000
412.300000,N2,N3,99.83,24,sell,99.865000
412.300000,N2,CA,99.83,21,sell,99.865000
413.100000,N2,N8,99.83,12,sell,99.840000
413.500000,N2,N10,99.83,14,sell,99.840000
413.600000,N2,N12,99.83,5,sell,99.840000
413.600000,N3,N12,99.82,31,sell,99.835000
413.600000,N6,N12,99.81,60,sell,99.830000
413.700000,N6,N12,99.81,1,sell,99.820000
413.700000,N1,N12,99.81,52,sell,99.820000
414.000000,N1,N2,99.81,26,sell,99.820000
414.000000,N2,N2,99.80,19,sell,99.815000
414.000000,N7,N2,99.79,13,sell,99.810000
414.000000,N7,MM,99.79,6,sell,99.810000
414.000000,N8,MM,99.77,25,sell,99.800000
414.100000,N8,N9,99.76,10,sell,99.765000
414.300000,N8,N12,99.76,27,sell,99.765000
414.300000,N6,N12,99.76,29,sell,99.765000
414.300000,N6,N14,99.76,34,sell,99.765000
414.300000,N10,N14,99.76,33,sell,99.765000
414.300000,N0,N14,99.75,30,sell,99.760000
415.300000,N0,N6,99.75,13,sell,99.760000
415.300000,N8,N6,99.74,7,sell,99.755000
415.700000,N8,N6,99.74,16,sell,99.755000
415.900000,N14,MM,99.77,49,buy,99.755000
415.900000,N14,N5,99.78,18,buy,99.760000
416.000000,N8,N3,99.74,34,sell,99.760000
416.100000,N8,N12,99.74,4,sell,99.760000
416.100000,N11,N12,99.71,11,sell,99.745000
416.100000,N0,N12,99.70,15,sell,99.740000
416.400000,N0,N5,99.78,20,buy,99.740000
416.400000,N0,N1,99.78,68,buy,99.740000
416.400000,N0,N3,99.83,3,buy,99.765000
416.400000,N13,N3,99.83,33,buy,99.765000
416.700000,N0,CA,99.70,22,sell,99.765000
416.700000,N7,CA,99.70,23,sell,99.765000
416.700000,N14,CA,99.69,4,sell,99.760000
416.800000,N14,N0,99.69,61,sell,99.760000
416.800000,N12,N0,99.68,5,sell,99.755000
416.900000,N10,N4,99.74,30,sell,99.785000
416.900000,N10,N7,99.74,25,sell,99.785000
416.900000,N12,N7,99.68,15,sell,99.755000
416.900000,MM,N7,99.67,43,sell,99.750000
417.400000,MM,N0,99.67,66,sell,99.700000
417.400000,MM,N4,99.67,14,sell,99.700000
417.400000,N13,N4,99.65,61,sell,99.690000
417.400000,N11,N0,99.73,69,buy,99.690000
417.400000,N11,MM,99.77,21,buy,99.710000
417.500000,N5,N10,99.71,85,sell,99.740000
417.500000,N13,N10,99.65,2,sell,99.710000
417.600000,N13,N9,99.65,15,sell,99.705000
417.600000,N1,N9,99.60,45,sell,99.680000
417.600000,CA,N9,99.57,33,sell,99.665000
418.100000,CA,N13,99.57,14,sell,99.665000
418.200000,N4,N7,99.76,29,buy,99.665000
418.200000,CA,N8,99.57,27,sell,99.665000
418.900000,N13,N2,99.62,42,sell,99.645000
418.900000,CA,N2,99.57,3,sell,99.620000
418.900000,N10,N2,99.52,25,sell,99.595000
418.900000,N5,N2,99.52,13,sell,99.595000
420.100000,MM,CB,99.54,25,sell,99.590000
420.500000,CB,N9,99.62,34,sell,99.630000
420.700000,CB,N2,99.62,5,sell,99.630000
420.700000,MM,N2,99.54,15,sell,99.590000
421.100000,MM,N8,99.54,36,sell,99.555000
421.200000,MM,N3,99.54,4,sell,99.555000
421.200000,N7,N3,99.50,45,sell,99.535000
421.200000,N5,N7,99.57,59,buy,99.535000
421.300000,N7,N5,99.50,9,sell,99.515000
421.300000,N13,N5,99.50,12,sell,99.515000
421.400000,N14,N0,99.46,45,sell,99.475000
421.500000,N11,N5,99.49,24,buy,99.475000
421.500000,N12,N5,99.49,18,buy,99.475000
421.500000,N12,N11,99.53,38,buy,99.495000
422.350000,CB,CA,99.47,116,buy,99.465000
